V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26
34229	0	6	8	8	0.75	11	12	12	0.916666666666667	14	14	14	1	12	13	13	0.923076923076923	13	15	15	0.866666666666667	12	14	14	0.857142857142857
34838	1	12	13	13	0.923076923076923	7	7	7	1	9	10	10	0.9	4	6	6	0.666666666666667	13	13	13	1	10	12	12	0.833333333333333
35331	0	7	10	10	0.7	8	9	9	0.888888888888889	7	7	7	1	7	8	8	0.875	10	13	13	0.769230769230769	8	10	10	0.8
36242	0	8	9	9	0.888888888888889	7	7	7	1	8	10	10	0.8	8	9	9	0.888888888888889	9	10	10	0.9	5	5	5	1
36279	0	6	8	8	0.75	7	8	8	0.875	9	9	9	1	11	12	12	0.916666666666667	8	8	8	1	8	8	8	1
36282	0	6	6	6	1	9	11	11	0.818181818181818	8	10	10	0.8	8	10	10	0.8	7	7	7	1	9	9	9	1
36283	0	7	7	7	1	7	7	7	1	7	8	8	0.875	5	5	5	1	10	10	10	1	11	11	11	1
36299	1	7	7	7	1	13	13	13	1	13	13	13	1	9	9	9	1	9	9	9	1	10	10	10	1
36476	1	17	17	17	1	4	4	4	1	15	15	15	1	13	14	14	0.928571428571429	9	10	10	0.9	11	12	12	0.916666666666667
36492	1	5	6	6	0.833333333333333	12	12	12	1	4	4	4	1	5	5	5	1	9	9	9	1	8	9	9	0.888888888888889
36821	0	8	8	8	1	11	12	12	0.916666666666667	8	8	8	1	12	12	12	1	10	10	10	1	7	7	7	1
36970	1	10	11	11	0.909090909090909	9	9	9	1	7	7	7	1	11	12	12	0.916666666666667	10	11	11	0.909090909090909	8	9	9	0.888888888888889
37281	1	8	9	9	0.888888888888889	8	8	8	1	9	9	9	1	13	13	13	1	7	8	8	0.875	8	9	9	0.888888888888889
37421	0	7	7	7	1	14	14	14	1	10	11	11	0.909090909090909	9	10	10	0.9	13	13	13	1	9	9	9	1
37742	1	6	8	8	0.75	8	8	8	1	9	11	11	0.818181818181818	10	11	11	0.909090909090909	7	8	8	0.875	10	12	12	0.833333333333333
37754	1	9	11	11	0.818181818181818	6	12	12	0.5	10	10	10	1	12	12	12	1	9	10	10	0.9	8	9	9	0.888888888888889
38028	0	9	9	9	1	9	10	10	0.9	8	10	10	0.8	4	4	4	1	11	12	12	0.916666666666667	9	11	11	0.818181818181818
38042	1	8	9	9	0.888888888888889	11	14	14	0.785714285714286	9	9	9	1	5	5	5	1	9	10	10	0.9	7	8	8	0.875
38199	1	7	8	8	0.875	7	9	9	0.777777777777778	7	8	8	0.875	4	5	5	0.8	6	7	7	0.857142857142857	9	10	10	0.9
38200	1	7	11	11	0.636363636363636	7	7	7	1	6	6	6	1	8	8	8	1	7	8	8	0.875	8	8	8	1
38215	1	14	15	15	0.933333333333333	7	7	7	1	10	12	12	0.833333333333333	8	8	8	1	8	9	9	0.888888888888889	6	6	6	1
38225	1	11	13	13	0.846153846153846	6	8	8	0.75	12	13	13	0.923076923076923	5	6	6	0.833333333333333	8	8	8	1	9	11	11	0.818181818181818
38231	1	7	10	10	0.7	17	19	19	0.894736842105263	10	11	11	0.909090909090909	9	9	9	1	9	10	10	0.9	10	11	11	0.909090909090909
38251	1	12	12	12	1	17	17	17	1	9	11	11	0.818181818181818	8	9	9	0.888888888888889	6	7	7	0.857142857142857	11	14	14	0.785714285714286
38366	0	11	11	11	1	7	7	7	1	10	11	11	0.909090909090909	10	10	10	1	12	13	13	0.923076923076923	11	11	11	1
39007	0	4	4	4	1	10	10	10	1	10	13	13	0.769230769230769	11	11	11	1	10	10	10	1	6	6	6	1
39143	0	11	11	11	1	16	17	17	0.941176470588235	7	8	8	0.875	9	9	9	1	11	12	12	0.916666666666667	7	7	7	1
39182	1	5	5	5	1	8	9	9	0.888888888888889	7	7	7	1	11	12	12	0.916666666666667	6	6	6	1	12	12	12	1
39280	1	6	6	6	1	12	13	13	0.923076923076923	12	12	12	1	9	10	10	0.9	11	15	15	0.733333333333333	7	9	9	0.777777777777778
39532	0	9	9	9	1	9	9	9	1	16	16	16	1	8	8	8	1	9	11	11	0.818181818181818	11	12	12	0.916666666666667
39550	0	9	9	9	1	12	12	12	1	12	13	13	0.923076923076923	12	12	12	1	7	11	11	0.636363636363636	14	14	14	1
39568	1	9	9	9	1	6	6	6	1	10	12	12	0.833333333333333	10	10	10	1	8	8	8	1	10	11	11	0.909090909090909
39740	1	8	8	8	1	8	8	8	1	10	10	10	1	10	12	12	0.833333333333333	15	17	17	0.882352941176471	5	5	5	1
39873	1	8	9	9	0.888888888888889	9	10	10	0.9	6	6	6	1	11	12	12	0.916666666666667	12	12	12	1	7	8	8	0.875
39886	1	10	10	10	1	13	14	14	0.928571428571429	9	9	9	1	8	9	9	0.888888888888889	10	11	11	0.909090909090909	6	6	6	1
39896	1	12	12	12	1	13	13	13	1	12	12	12	1	8	8	8	1	13	13	13	1	8	9	9	0.888888888888889
40077	1	6	6	6	1	3	4	4	0.75	6	7	7	0.857142857142857	11	11	11	1	15	15	15	1	11	11	11	1
40389	0	9	9	9	1	12	14	14	0.857142857142857	9	10	10	0.9	4	5	5	0.8	6	6	6	1	7	7	7	1
40509	0	12	12	12	1	10	11	11	0.909090909090909	6	6	6	1	7	7	7	1	12	14	14	0.857142857142857	8	8	8	1
40777	0	13	13	13	1	9	9	9	1	6	6	6	1	12	12	12	1	15	15	15	1	17	17	17	1
41272	1	15	15	15	1	12	14	14	0.857142857142857	6	7	7	0.857142857142857	12	12	12	1	9	9	9	1	11	11	11	1
41588	1	7	8	8	0.875	13	15	15	0.866666666666667	6	6	6	1	6	7	7	0.857142857142857	13	14	14	0.928571428571429	13	13	13	1
41613	1	14	16	16	0.875	11	12	12	0.916666666666667	8	9	9	0.888888888888889	9	10	10	0.9	6	6	6	1	10	11	11	0.909090909090909
42041	0	5	6	6	0.833333333333333	8	8	8	1	10	11	11	0.909090909090909	7	7	7	1	7	8	8	0.875	13	15	15	0.866666666666667
42042	0	9	10	10	0.9	8	10	10	0.8	8	9	9	0.888888888888889	9	10	10	0.9	3	3	3	1	13	14	14	0.928571428571429
42158	1	15	15	15	1	13	13	13	1	5	5	5	1	10	11	11	0.909090909090909	10	11	11	0.909090909090909	7	8	8	0.875
43464	0	10	12	12	0.833333333333333	7	8	8	0.875	9	9	9	1	10	11	11	0.909090909090909	10	12	12	0.833333333333333	9	10	10	0.9
43610	1	5	6	6	0.833333333333333	7	9	9	0.777777777777778	7	10	10	0.7	4	4	4	1	11	11	11	1	12	12	12	1
43641	1	9	10	10	0.9	10	11	11	0.909090909090909	12	13	13	0.923076923076923	9	10	10	0.9	8	8	8	1	6	7	7	0.857142857142857
44650	1	14	17	17	0.823529411764706	15	16	16	0.9375	6	6	6	1	10	10	10	1	6	6	6	1	15	15	15	1
44662	0	15	16	16	0.9375	10	11	11	0.909090909090909	10	10	10	1	10	12	12	0.833333333333333	9	10	10	0.9	7	9	9	0.777777777777778
44669	1	9	10	10	0.9	7	10	10	0.7	11	12	12	0.916666666666667	14	14	14	1	12	12	12	1	6	7	7	0.857142857142857
44943	0	15	16	16	0.9375	11	11	11	1	10	12	12	0.833333333333333	6	6	6	1	6	8	8	0.75	7	8	8	0.875
44966	1	8	8	8	1	18	20	20	0.9	7	7	7	1	9	10	10	0.9	11	11	11	1	8	9	9	0.888888888888889
45362	1	10	10	10	1	9	9	9	1	7	7	7	1	10	11	11	0.909090909090909	12	13	13	0.923076923076923	7	7	7	1
45511	1	14	14	14	1	9	9	9	1	8	10	10	0.8	9	11	11	0.818181818181818	9	9	9	1	6	6	6	1
45512	0	5	5	5	1	14	14	14	1	8	8	8	1	12	14	14	0.857142857142857	13	13	13	1	7	7	7	1
45863	0	9	10	10	0.9	12	12	12	1	6	8	8	0.75	6	6	6	1	10	10	10	1	9	9	9	1
46126	1	10	10	10	1	10	10	10	1	8	8	8	1	8	9	9	0.888888888888889	11	11	11	1	4	5	5	0.8
46131	1	9	9	9	1	12	12	12	1	5	5	5	1	10	11	11	0.909090909090909	11	11	11	1	6	7	7	0.857142857142857
46148	0	7	9	9	0.777777777777778	8	9	9	0.888888888888889	9	9	9	1	5	6	6	0.833333333333333	8	11	11	0.727272727272727	9	9	9	1
46166	1	17	17	17	1	8	8	8	1	8	8	8	1	9	9	9	1	13	13	13	1	8	9	9	0.888888888888889
46168	1	7	7	7	1	6	7	7	0.857142857142857	9	9	9	1	7	7	7	1	12	13	13	0.923076923076923	10	10	10	1
46186	1	5	6	6	0.833333333333333	10	11	11	0.909090909090909	5	6	6	0.833333333333333	4	4	4	1	14	14	14	1	13	14	14	0.928571428571429
46194	0	7	7	7	1	8	9	9	0.888888888888889	6	6	6	1	5	5	5	1	11	11	11	1	9	9	9	1
46430	0	5	5	5	1	13	13	13	1	9	11	11	0.818181818181818	12	12	12	1	7	7	7	1	11	12	12	0.916666666666667
46516	1	12	13	13	0.923076923076923	7	7	7	1	12	13	13	0.923076923076923	9	9	9	1	3	3	3	1	13	14	14	0.928571428571429
46989	0	8	8	8	1	16	16	16	1	5	6	6	0.833333333333333	9	9	9	1	7	8	8	0.875	5	5	5	1
47444	0	10	10	10	1	9	11	11	0.818181818181818	6	7	7	0.857142857142857	18	18	18	1	8	8	8	1	13	13	13	1
47603	0	8	8	8	1	10	14	14	0.714285714285714	8	9	9	0.888888888888889	11	12	12	0.916666666666667	5	5	5	1	7	7	7	1
47608	0	10	11	11	0.909090909090909	11	12	12	0.916666666666667	9	10	10	0.9	7	8	8	0.875	10	10	10	1	9	10	10	0.9
47812	0	6	7	7	0.857142857142857	12	14	14	0.857142857142857	6	6	6	1	3	3	3	1	9	10	10	0.9	10	10	10	1
47977	1	9	10	10	0.9	15	17	17	0.882352941176471	15	15	15	1	11	11	11	1	7	7	7	1	7	7	7	1
48591	1	10	10	10	1	16	16	16	1	8	8	8	1	8	11	11	0.727272727272727	12	12	12	1	7	7	7	1
48643	1	9	9	9	1	15	15	15	1	13	14	14	0.928571428571429	10	11	11	0.909090909090909	10	10	10	1	7	11	11	0.636363636363636
48647	0	13	13	13	1	17	17	17	1	18	19	19	0.947368421052632	5	5	5	1	7	7	7	1	9	11	11	0.818181818181818
48652	1	7	7	7	1	8	9	9	0.888888888888889	13	14	14	0.928571428571429	7	7	7	1	4	4	4	1	11	11	11	1
49074	1	9	11	11	0.818181818181818	8	11	11	0.727272727272727	10	10	10	1	9	10	10	0.9	8	8	8	1	9	10	10	0.9
49313	0	8	9	9	0.888888888888889	13	13	13	1	11	11	11	1	11	13	13	0.846153846153846	12	12	12	1	4	5	5	0.8
49417	1	7	8	8	0.875	7	7	7	1	11	11	11	1	7	7	7	1	8	9	9	0.888888888888889	9	9	9	1
49642	0	11	11	11	1	10	12	12	0.833333333333333	10	11	11	0.909090909090909	13	13	13	1	8	8	8	1	9	9	9	1
50907	0	9	9	9	1	10	10	10	1	14	15	15	0.933333333333333	6	6	6	1	6	8	8	0.75	3	3	3	1
50915	1	7	11	11	0.636363636363636	13	16	16	0.8125	9	10	10	0.9	9	9	9	1	7	8	8	0.875	8	8	8	1
50921	1	10	12	12	0.833333333333333	10	12	12	0.833333333333333	7	7	7	1	12	13	13	0.923076923076923	9	9	9	1	9	10	10	0.9
50938	0	11	11	11	1	10	10	10	1	6	6	6	1	12	13	13	0.923076923076923	10	10	10	1	6	8	8	0.75
51312	0	12	12	12	1	10	11	11	0.909090909090909	8	8	8	1	8	9	9	0.888888888888889	6	9	9	0.666666666666667	19	20	20	0.95
51456	1	7	7	7	1	5	5	5	1	4	5	5	0.8	9	9	9	1	8	9	9	0.888888888888889	9	10	10	0.9
51491	0	8	9	9	0.888888888888889	9	9	9	1	8	8	8	1	12	12	12	1	9	10	10	0.9	13	13	13	1
51748	0	5	7	7	0.714285714285714	15	15	15	1	7	8	8	0.875	10	10	10	1	11	13	13	0.846153846153846	11	11	11	1
51754	0	14	14	14	1	7	9	9	0.777777777777778	8	8	8	1	8	8	8	1	7	7	7	1	16	16	16	1
52192	1	9	9	9	1	10	10	10	1	7	7	7	1	7	9	9	0.777777777777778	15	15	15	1	6	7	7	0.857142857142857
52199	1	14	14	14	1	11	11	11	1	8	9	9	0.888888888888889	10	10	10	1	8	9	9	0.888888888888889	9	9	9	1
52233	1	9	9	9	1	9	9	9	1	16	17	17	0.941176470588235	7	7	7	1	8	8	8	1	9	11	11	0.818181818181818
52256	0	7	8	8	0.875	10	11	11	0.909090909090909	10	13	13	0.769230769230769	9	10	10	0.9	3	3	3	1	11	13	13	0.846153846153846
52894	1	7	7	7	1	6	8	8	0.75	8	9	9	0.888888888888889	17	18	18	0.944444444444444	11	14	14	0.785714285714286	7	9	9	0.777777777777778
53192	0	9	9	9	1	12	14	14	0.857142857142857	6	8	8	0.75	8	9	9	0.888888888888889	10	10	10	1	11	13	13	0.846153846153846
53227	0	9	9	9	1	10	10	10	1	8	9	9	0.888888888888889	12	13	13	0.923076923076923	7	9	9	0.777777777777778	7	8	8	0.875
53236	0	13	13	13	1	11	13	13	0.846153846153846	9	9	9	1	6	7	7	0.857142857142857	5	5	5	1	7	7	7	1
53387	0	13	13	13	1	11	12	12	0.916666666666667	9	9	9	1	7	8	8	0.875	11	14	14	0.785714285714286	11	14	14	0.785714285714286
53391	1	12	12	12	1	7	8	8	0.875	6	7	7	0.857142857142857	5	6	6	0.833333333333333	12	12	12	1	8	9	9	0.888888888888889
53395	1	13	14	14	0.928571428571429	6	6	6	1	10	10	10	1	8	9	9	0.888888888888889	8	9	9	0.888888888888889	12	12	12	1
53562	1	13	13	13	1	10	10	10	1	11	11	11	1	9	9	9	1	5	7	7	0.714285714285714	10	11	11	0.909090909090909
53801	0	10	10	10	1	11	12	12	0.916666666666667	9	9	9	1	11	12	12	0.916666666666667	7	7	7	1	9	10	10	0.9
53809	0	12	13	13	0.923076923076923	13	13	13	1	6	7	7	0.857142857142857	14	14	14	1	5	5	5	1	3	3	3	1
53881	1	7	8	8	0.875	9	9	9	1	19	19	19	1	8	9	9	0.888888888888889	12	16	16	0.75	8	10	10	0.8
53883	1	3	3	3	1	9	9	9	1	9	9	9	1	5	6	6	0.833333333333333	7	8	8	0.875	14	14	14	1
53890	1	7	7	7	1	9	9	9	1	7	7	7	1	12	12	12	1	6	9	9	0.666666666666667	12	12	12	1
53958	0	9	10	10	0.9	7	8	8	0.875	11	11	11	1	12	13	13	0.923076923076923	10	11	11	0.909090909090909	13	13	13	1
54388	1	14	15	15	0.933333333333333	5	8	8	0.625	13	15	15	0.866666666666667	3	4	4	0.75	7	7	7	1	4	5	5	0.8
54499	0	8	8	8	1	10	12	12	0.833333333333333	8	8	8	1	10	10	10	1	12	12	12	1	10	10	10	1
54756	0	8	8	8	1	8	9	9	0.888888888888889	6	7	7	0.857142857142857	8	8	8	1	10	10	10	1	6	6	6	1
55209	1	14	14	14	1	9	9	9	1	13	13	13	1	8	9	9	0.888888888888889	9	10	10	0.9	10	10	10	1
55215	1	12	13	13	0.923076923076923	14	15	15	0.933333333333333	11	11	11	1	8	9	9	0.888888888888889	9	9	9	1	8	9	9	0.888888888888889
55294	0	10	11	11	0.909090909090909	9	9	9	1	10	10	10	1	10	12	12	0.833333333333333	7	10	10	0.7	7	7	7	1
55381	0	13	13	13	1	9	9	9	1	7	12	12	0.583333333333333	5	7	7	0.714285714285714	9	10	10	0.9	12	12	12	1
55702	0	10	10	10	1	9	9	9	1	13	13	13	1	7	8	8	0.875	9	10	10	0.9	8	8	8	1
55955	0	7	8	8	0.875	8	8	8	1	11	11	11	1	6	6	6	1	8	8	8	1	5	9	9	0.555555555555556
56053	0	7	7	7	1	5	6	6	0.833333333333333	11	11	11	1	7	7	7	1	13	13	13	1	14	14	14	1
56103	0	9	9	9	1	6	6	6	1	15	15	15	1	5	6	6	0.833333333333333	6	8	8	0.75	13	14	14	0.928571428571429
56936	1	5	8	8	0.625	10	11	11	0.909090909090909	8	10	10	0.8	9	10	10	0.9	9	10	10	0.9	10	10	10	1
57044	1	11	13	13	0.846153846153846	8	9	9	0.888888888888889	15	17	17	0.882352941176471	9	9	9	1	6	7	7	0.857142857142857	10	10	10	1
57057	1	14	16	16	0.875	13	14	14	0.928571428571429	6	7	7	0.857142857142857	14	16	16	0.875	8	8	8	1	12	12	12	1
57117	1	6	6	6	1	10	11	11	0.909090909090909	11	11	11	1	7	7	7	1	11	12	12	0.916666666666667	8	8	8	1
57125	0	9	9	9	1	7	7	7	1	9	9	9	1	11	12	12	0.916666666666667	12	15	15	0.8	9	9	9	1
57166	0	8	9	9	0.888888888888889	5	6	6	0.833333333333333	16	16	16	1	7	7	7	1	15	15	15	1	8	9	9	0.888888888888889
57513	0	12	12	12	1	9	9	9	1	11	13	13	0.846153846153846	10	12	12	0.833333333333333	9	10	10	0.9	10	10	10	1
58052	1	7	7	7	1	10	10	10	1	10	10	10	1	14	15	15	0.933333333333333	7	7	7	1	9	9	9	1
58297	1	9	10	10	0.9	6	6	6	1	18	18	18	1	6	6	6	1	16	16	16	1	11	11	11	1
58582	1	9	9	9	1	11	11	11	1	8	8	8	1	8	8	8	1	9	10	10	0.9	8	9	9	0.888888888888889
59269	0	6	7	7	0.857142857142857	7	8	8	0.875	8	9	9	0.888888888888889	7	7	7	1	12	12	12	1	8	8	8	1
59417	0	12	12	12	1	9	10	10	0.9	10	11	11	0.909090909090909	8	9	9	0.888888888888889	8	9	9	0.888888888888889	11	11	11	1
59731	1	12	12	12	1	10	10	10	1	11	11	11	1	17	18	18	0.944444444444444	11	13	13	0.846153846153846	12	16	16	0.75
60039	0	5	6	6	0.833333333333333	8	9	9	0.888888888888889	8	9	9	0.888888888888889	4	5	5	0.8	9	9	9	1	4	5	5	0.8
60314	1	10	10	10	1	7	7	7	1	14	14	14	1	14	15	15	0.933333333333333	8	9	9	0.888888888888889	5	7	7	0.714285714285714
60510	1	6	6	6	1	10	10	10	1	13	13	13	1	11	14	14	0.785714285714286	14	15	15	0.933333333333333	6	6	6	1
60603	1	11	11	11	1	14	14	14	1	15	15	15	1	3	3	3	1	7	10	10	0.7	13	13	13	1
61002	0	6	7	7	0.857142857142857	10	12	12	0.833333333333333	12	15	15	0.8	11	12	12	0.916666666666667	10	12	12	0.833333333333333	11	12	12	0.916666666666667
61464	0	6	6	6	1	11	11	11	1	4	6	6	0.666666666666667	12	13	13	0.923076923076923	5	8	8	0.625	4	4	4	1
61624	1	12	12	12	1	14	14	14	1	10	10	10	1	8	9	9	0.888888888888889	12	13	13	0.923076923076923	9	9	9	1
61860	1	15	15	15	1	8	8	8	1	10	11	11	0.909090909090909	4	4	4	1	8	8	8	1	5	6	6	0.833333333333333
61958	1	15	15	15	1	4	4	4	1	11	11	11	1	3	3	3	1	12	13	13	0.923076923076923	9	9	9	1
61980	0	14	15	15	0.933333333333333	6	7	7	0.857142857142857	9	9	9	1	6	7	7	0.857142857142857	14	14	14	1	7	8	8	0.875
62075	0	8	8	8	1	8	8	8	1	10	10	10	1	13	13	13	1	7	8	8	0.875	8	8	8	1
62140	0	10	12	12	0.833333333333333	6	6	6	1	8	8	8	1	11	11	11	1	11	11	11	1	14	14	14	1
62147	0	13	16	16	0.8125	9	9	9	1	5	5	5	1	12	12	12	1	10	10	10	1	8	8	8	1
62941	0	14	16	16	0.875	13	13	13	1	8	9	9	0.888888888888889	9	10	10	0.9	9	9	9	1	10	10	10	1
62942	0	7	8	8	0.875	11	12	12	0.916666666666667	11	11	11	1	4	4	4	1	12	12	12	1	9	10	10	0.9
62944	0	5	7	7	0.714285714285714	17	17	17	1	2	5	5	0.4	4	5	5	0.8	7	8	8	0.875	10	10	10	1
62959	0	12	12	12	1	7	7	7	1	10	10	10	1	10	11	11	0.909090909090909	14	14	14	1	8	9	9	0.888888888888889
63121	0	10	10	10	1	11	11	11	1	12	12	12	1	9	11	11	0.818181818181818	6	8	8	0.75	7	8	8	0.875
63671	0	6	7	7	0.857142857142857	12	13	13	0.923076923076923	7	7	7	1	9	10	10	0.9	15	15	15	1	10	11	11	0.909090909090909
63854	0	14	15	15	0.933333333333333	10	11	11	0.909090909090909	11	12	12	0.916666666666667	14	15	15	0.933333333333333	8	12	12	0.666666666666667	10	11	11	0.909090909090909
63942	0	8	8	8	1	7	7	7	1	9	9	9	1	9	9	9	1	13	13	13	1	8	8	8	1
64208	0	9	10	10	0.9	10	11	11	0.909090909090909	6	8	8	0.75	8	8	8	1	8	8	8	1	9	9	9	1
64221	0	9	9	9	1	5	8	8	0.625	16	17	17	0.941176470588235	6	6	6	1	9	9	9	1	9	10	10	0.9
64235	0	12	13	13	0.923076923076923	3	3	3	1	12	12	12	1	9	10	10	0.9	8	8	8	1	6	6	6	1
64240	0	11	11	11	1	8	8	8	1	9	9	9	1	8	8	8	1	10	10	10	1	9	9	9	1
64246	0	9	9	9	1	6	8	8	0.75	8	8	8	1	12	13	13	0.923076923076923	8	8	8	1	6	7	7	0.857142857142857
64759	0	7	8	8	0.875	6	6	6	1	9	9	9	1	11	11	11	1	9	9	9	1	9	9	9	1
64819	0	5	5	5	1	5	5	5	1	7	8	8	0.875	9	9	9	1	10	10	10	1	8	9	9	0.888888888888889
64821	0	12	12	12	1	8	8	8	1	11	11	11	1	7	7	7	1	4	5	5	0.8	14	15	15	0.933333333333333
64826	0	9	11	11	0.818181818181818	7	8	8	0.875	14	14	14	1	12	12	12	1	10	11	11	0.909090909090909	10	10	10	1
65018	0	9	10	10	0.9	7	8	8	0.875	10	10	10	1	10	10	10	1	9	9	9	1	10	10	10	1
65030	0	9	11	11	0.818181818181818	6	6	6	1	11	11	11	1	6	6	6	1	10	10	10	1	10	11	11	0.909090909090909
65365	0	6	6	6	1	5	5	5	1	4	4	4	1	8	9	9	0.888888888888889	8	8	8	1	10	10	10	1
65539	0	6	6	6	1	9	10	10	0.9	15	15	15	1	6	7	7	0.857142857142857	10	11	11	0.909090909090909	2	3	3	0.666666666666667
65750	0	5	5	5	1	8	8	8	1	9	10	10	0.9	11	12	12	0.916666666666667	11	11	11	1	16	16	16	1
65766	0	10	11	11	0.909090909090909	9	9	9	1	5	6	6	0.833333333333333	14	14	14	1	10	11	11	0.909090909090909	12	14	14	0.857142857142857
66030	0	14	14	14	1	8	8	8	1	9	11	11	0.818181818181818	9	9	9	1	8	8	8	1	7	8	8	0.875
66112	0	8	8	8	1	9	10	10	0.9	13	16	16	0.8125	5	7	7	0.714285714285714	13	13	13	1	6	7	7	0.857142857142857
66161	0	9	9	9	1	14	14	14	1	11	12	12	0.916666666666667	12	13	13	0.923076923076923	11	13	13	0.846153846153846	14	14	14	1
66329	0	7	7	7	1	11	12	12	0.916666666666667	8	8	8	1	8	9	9	0.888888888888889	8	9	9	0.888888888888889	13	13	13	1
66339	1	6	6	6	1	11	12	12	0.916666666666667	9	9	9	1	8	10	10	0.8	7	8	8	0.875	7	7	7	1
66345	0	6	6	6	1	9	13	13	0.692307692307692	8	10	10	0.8	14	14	14	1	10	10	10	1	7	7	7	1
66505	1	8	9	9	0.888888888888889	9	11	11	0.818181818181818	6	6	6	1	3	4	4	0.75	8	8	8	1	7	7	7	1
66510	1	7	7	7	1	9	9	9	1	11	12	12	0.916666666666667	7	7	7	1	8	9	9	0.888888888888889	7	7	7	1
66708	0	12	12	12	1	10	11	11	0.909090909090909	18	22	22	0.818181818181818	4	7	7	0.571428571428571	8	9	9	0.888888888888889	10	10	10	1
67124	1	9	9	9	1	9	10	10	0.9	7	7	7	1	7	8	8	0.875	6	7	7	0.857142857142857	10	11	11	0.909090909090909
67646	0	10	10	10	1	12	13	13	0.923076923076923	9	10	10	0.9	10	10	10	1	6	6	6	1	10	11	11	0.909090909090909
67807	1	11	12	12	0.916666666666667	7	7	7	1	10	11	11	0.909090909090909	6	6	6	1	7	7	7	1	7	7	7	1
67818	1	9	9	9	1	9	9	9	1	8	10	10	0.8	9	12	12	0.75	7	8	8	0.875	6	6	6	1
68107	1	9	9	9	1	4	6	6	0.666666666666667	11	11	11	1	3	3	3	1	7	7	7	1	5	6	6	0.833333333333333
68239	0	9	10	10	0.9	10	12	12	0.833333333333333	14	16	16	0.875	4	5	5	0.8	14	15	15	0.933333333333333	13	13	13	1
68700	1	6	8	8	0.75	11	12	12	0.916666666666667	9	11	11	0.818181818181818	5	6	6	0.833333333333333	11	12	12	0.916666666666667	7	8	8	0.875
68740	1	7	8	8	0.875	2	2	2	1	3	3	3	1	11	11	11	1	13	14	14	0.928571428571429	10	10	10	1
68776	1	11	12	12	0.916666666666667	8	8	8	1	12	16	16	0.75	6	6	6	1	12	12	12	1	13	13	13	1
68795	1	9	10	10	0.9	8	9	9	0.888888888888889	8	8	8	1	9	9	9	1	9	9	9	1	10	10	10	1
68797	1	7	9	9	0.777777777777778	6	9	9	0.666666666666667	9	10	10	0.9	5	6	6	0.833333333333333	11	14	14	0.785714285714286	14	14	14	1
68822	0	8	10	10	0.8	9	10	10	0.9	9	9	9	1	5	6	6	0.833333333333333	9	11	11	0.818181818181818	6	7	7	0.857142857142857
68823	1	10	10	10	1	8	9	9	0.888888888888889	4	6	6	0.666666666666667	11	11	11	1	9	9	9	1	10	10	10	1
68828	0	9	9	9	1	9	9	9	1	12	12	12	1	10	10	10	1	9	9	9	1	13	13	13	1
69352	1	10	10	10	1	9	10	10	0.9	6	6	6	1	11	13	13	0.846153846153846	11	12	12	0.916666666666667	7	7	7	1
69545	1	8	8	8	1	10	10	10	1	8	8	8	1	9	9	9	1	6	8	8	0.75	12	14	14	0.857142857142857
70281	0	7	7	7	1	11	12	12	0.916666666666667	6	6	6	1	12	13	13	0.923076923076923	12	13	13	0.923076923076923	9	9	9	1
70980	1	13	13	13	1	5	5	5	1	10	11	11	0.909090909090909	7	7	7	1	4	5	5	0.8	15	15	15	1
71545	1	7	7	7	1	9	10	10	0.9	12	12	12	1	12	12	12	1	4	5	5	0.8	12	12	12	1
71549	1	8	8	8	1	8	9	9	0.888888888888889	15	15	15	1	12	14	14	0.857142857142857	17	19	19	0.894736842105263	11	11	11	1
71558	1	11	12	12	0.916666666666667	11	13	13	0.846153846153846	10	11	11	0.909090909090909	9	9	9	1	2	3	3	0.666666666666667	6	8	8	0.75
71566	0	6	7	7	0.857142857142857	4	4	4	1	16	16	16	1	6	6	6	1	7	10	10	0.7	8	10	10	0.8
71601	0	7	8	8	0.875	9	11	11	0.818181818181818	14	15	15	0.933333333333333	7	7	7	1	8	9	9	0.888888888888889	4	5	5	0.8
71612	0	10	10	10	1	5	5	5	1	10	10	10	1	9	11	11	0.818181818181818	5	5	5	1	7	7	7	1
72050	0	5	5	5	1	13	13	13	1	6	6	6	1	10	12	12	0.833333333333333	10	11	11	0.909090909090909	8	10	10	0.8
72371	0	12	12	12	1	12	14	14	0.857142857142857	13	13	13	1	5	7	7	0.714285714285714	8	9	9	0.888888888888889	8	8	8	1
72392	0	4	4	4	1	10	10	10	1	8	9	9	0.888888888888889	9	11	11	0.818181818181818	7	7	7	1	10	10	10	1
72410	0	10	12	12	0.833333333333333	11	12	12	0.916666666666667	8	9	9	0.888888888888889	4	5	5	0.8	12	12	12	1	8	9	9	0.888888888888889
73050	0	11	13	13	0.846153846153846	10	10	10	1	13	14	14	0.928571428571429	12	14	14	0.857142857142857	7	9	9	0.777777777777778	9	10	10	0.9
73078	0	9	10	10	0.9	8	8	8	1	13	16	16	0.8125	9	10	10	0.9	10	10	10	1	11	11	11	1
73727	0	10	11	11	0.909090909090909	8	9	9	0.888888888888889	11	12	12	0.916666666666667	8	11	11	0.727272727272727	11	12	12	0.916666666666667	6	7	7	0.857142857142857
74371	0	10	11	11	0.909090909090909	9	9	9	1	8	8	8	1	16	18	18	0.888888888888889	11	12	12	0.916666666666667	13	14	14	0.928571428571429
