V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26
44744	1	11	12	12	0.916666666666667	8	9	9	0.888888888888889	10	10	10	1	8	9	9	0.888888888888889	5	7	7	0.714285714285714	14	15	15	0.933333333333333
45142	1	13	14	14	0.928571428571429	11	12	12	0.916666666666667	7	9	9	0.777777777777778	7	7	7	1	16	16	16	1	10	11	11	0.909090909090909
45420	0	10	10	10	1	10	11	11	0.909090909090909	7	7	7	1	10	11	11	0.909090909090909	8	9	9	0.888888888888889	10	10	10	1
45467	0	9	9	9	1	13	13	13	1	6	6	6	1	12	13	13	0.923076923076923	12	12	12	1	16	16	16	1
45605	0	17	17	17	1	4	5	5	0.8	7	9	9	0.777777777777778	9	10	10	0.9	9	9	9	1	13	15	15	0.866666666666667
45656	0	5	5	5	1	11	12	12	0.916666666666667	10	11	11	0.909090909090909	11	12	12	0.916666666666667	7	7	7	1	8	9	9	0.888888888888889
45684	0	9	9	9	1	12	15	15	0.8	15	15	15	1	10	11	11	0.909090909090909	10	11	11	0.909090909090909	11	12	12	0.916666666666667
45694	1	10	10	10	1	16	16	16	1	5	5	5	1	9	10	10	0.9	7	8	8	0.875	5	5	5	1
45709	1	7	12	12	0.583333333333333	6	13	13	0.461538461538462	4	8	8	0.5	7	10	10	0.7	5	8	8	0.625	5	9	9	0.555555555555556
46011	0	2	9	9	0.222222222222222	0	3	3	0	1	16	16	0.0625	3	9	9	0.333333333333333	1	12	12	0.0833333333333333	0	9	9	0
46509	0	4	7	7	0.571428571428571	8	13	13	0.615384615384615	9	15	15	0.6	4	7	7	0.571428571428571	4	7	7	0.571428571428571	6	7	7	0.857142857142857
46715	0	4	5	5	0.8	11	13	13	0.846153846153846	11	11	11	1	15	16	16	0.9375	7	9	9	0.777777777777778	11	12	12	0.916666666666667
46727	1	7	9	9	0.777777777777778	8	8	8	1	11	13	13	0.846153846153846	7	7	7	1	3	3	3	1	9	10	10	0.9
46834	0	11	12	12	0.916666666666667	8	8	8	1	12	12	12	1	6	7	7	0.857142857142857	12	12	12	1	7	9	9	0.777777777777778
46841	0	9	11	11	0.818181818181818	12	14	14	0.857142857142857	7	7	7	1	11	14	14	0.785714285714286	7	7	7	1	6	7	7	0.857142857142857
46897	1	13	13	13	1	12	12	12	1	6	6	6	1	9	9	9	1	7	7	7	1	18	18	18	1
47105	1	14	15	15	0.933333333333333	8	8	8	1	8	8	8	1	7	7	7	1	7	8	8	0.875	10	11	11	0.909090909090909
47129	1	11	11	11	1	7	7	7	1	7	8	8	0.875	8	9	9	0.888888888888889	12	13	13	0.923076923076923	8	8	8	1
47269	0	8	10	10	0.8	8	10	10	0.8	12	13	13	0.923076923076923	11	12	12	0.916666666666667	10	10	10	1	7	7	7	1
47803	0	11	11	11	1	9	10	10	0.9	13	14	14	0.928571428571429	11	12	12	0.916666666666667	4	4	4	1	8	8	8	1
47966	0	6	6	6	1	6	7	7	0.857142857142857	7	8	8	0.875	10	11	11	0.909090909090909	11	11	11	1	8	8	8	1
48424	1	7	8	8	0.875	9	11	11	0.818181818181818	6	6	6	1	6	7	7	0.857142857142857	5	6	6	0.833333333333333	16	16	16	1
48674	1	9	11	11	0.818181818181818	7	8	8	0.875	8	11	11	0.727272727272727	2	3	3	0.666666666666667	9	9	9	1	9	11	11	0.818181818181818
49023	0	12	13	13	0.923076923076923	6	9	9	0.666666666666667	6	8	8	0.75	8	8	8	1	10	11	11	0.909090909090909	7	8	8	0.875
50062	0	9	9	9	1	9	11	11	0.818181818181818	14	14	14	1	11	11	11	1	10	11	11	0.909090909090909	8	9	9	0.888888888888889
51719	1	10	10	10	1	9	9	9	1	14	16	16	0.875	11	11	11	1	11	11	11	1	8	10	10	0.8
51750	1	11	11	11	1	17	17	17	1	6	6	6	1	12	14	14	0.857142857142857	6	6	6	1	8	9	9	0.888888888888889
51758	0	7	8	8	0.875	7	7	7	1	11	12	12	0.916666666666667	12	12	12	1	5	5	5	1	15	15	15	1
51761	1	10	10	10	1	9	10	10	0.9	7	11	11	0.636363636363636	11	12	12	0.916666666666667	13	14	14	0.928571428571429	9	9	9	1
52455	1	8	9	9	0.888888888888889	6	6	6	1	9	12	12	0.75	6	6	6	1	7	7	7	1	11	12	12	0.916666666666667
52464	1	10	11	11	0.909090909090909	7	7	7	1	5	7	7	0.714285714285714	2	2	2	1	11	11	11	1	10	10	10	1
52469	1	11	13	13	0.846153846153846	6	8	8	0.75	8	9	9	0.888888888888889	4	4	4	1	12	13	13	0.923076923076923	11	13	13	0.846153846153846
52524	0	13	14	14	0.928571428571429	7	9	9	0.777777777777778	9	9	9	1	12	14	14	0.857142857142857	10	11	11	0.909090909090909	13	13	13	1
52687	1	5	8	8	0.625	8	9	9	0.888888888888889	11	12	12	0.916666666666667	14	14	14	1	11	11	11	1	8	10	10	0.8
53358	1	14	14	14	1	9	9	9	1	17	18	18	0.944444444444444	6	7	7	0.857142857142857	10	10	10	1	7	8	8	0.875
54602	0	10	12	12	0.833333333333333	9	10	10	0.9	12	14	14	0.857142857142857	8	9	9	0.888888888888889	14	15	15	0.933333333333333	6	6	6	1
55003	1	6	8	8	0.75	9	9	9	1	8	11	11	0.727272727272727	6	6	6	1	10	12	12	0.833333333333333	11	11	11	1
55171	0	8	8	8	1	8	8	8	1	8	8	8	1	7	7	7	1	9	10	10	0.9	8	9	9	0.888888888888889
55367	0	5	6	6	0.833333333333333	10	10	10	1	11	11	11	1	10	12	12	0.833333333333333	11	12	12	0.916666666666667	8	9	9	0.888888888888889
56116	1	13	13	13	1	9	10	10	0.9	7	7	7	1	7	8	8	0.875	10	10	10	1	8	8	8	1
56143	1	7	7	7	1	7	9	9	0.777777777777778	12	13	13	0.923076923076923	8	9	9	0.888888888888889	11	11	11	1	13	14	14	0.928571428571429
56152	0	11	12	12	0.916666666666667	11	13	13	0.846153846153846	6	7	7	0.857142857142857	11	11	11	1	7	8	8	0.875	7	7	7	1
56163	1	8	10	10	0.8	6	7	7	0.857142857142857	8	14	14	0.571428571428571	9	9	9	1	6	7	7	0.857142857142857	11	11	11	1
56926	1	10	10	10	1	5	7	7	0.714285714285714	4	6	6	0.666666666666667	10	11	11	0.909090909090909	5	5	5	1	3	3	3	1
56995	1	11	12	12	0.916666666666667	4	6	6	0.666666666666667	8	11	11	0.727272727272727	13	15	15	0.866666666666667	6	6	6	1	2	2	2	1
57043	0	6	8	8	0.75	7	8	8	0.875	14	14	14	1	9	9	9	1	11	12	12	0.916666666666667	8	9	9	0.888888888888889
57375	0	7	8	8	0.875	12	13	13	0.923076923076923	11	11	11	1	1	2	2	0.5	9	9	9	1	16	19	19	0.842105263157895
57400	0	12	12	12	1	10	11	11	0.909090909090909	14	14	14	1	6	6	6	1	9	9	9	1	6	6	6	1
57402	1	16	16	16	1	4	4	4	1	15	15	15	1	6	6	6	1	6	7	7	0.857142857142857	11	11	11	1
58730	1	9	9	9	1	12	13	13	0.923076923076923	10	10	10	1	9	11	11	0.818181818181818	10	11	11	0.909090909090909	7	8	8	0.875
59043	0	4	7	7	0.571428571428571	12	12	12	1	12	14	14	0.857142857142857	7	8	8	0.875	7	8	8	0.875	7	7	7	1
59366	1	10	10	10	1	12	13	13	0.923076923076923	10	10	10	1	4	5	5	0.8	8	8	8	1	8	8	8	1
59756	1	9	9	9	1	11	11	11	1	12	12	12	1	4	5	5	0.8	11	11	11	1	10	10	10	1
60257	1	11	11	11	1	8	8	8	1	8	8	8	1	6	6	6	1	8	8	8	1	4	4	4	1
60476	1	8	8	8	1	10	10	10	1	11	11	11	1	10	12	12	0.833333333333333	8	8	8	1	10	10	10	1
60488	1	6	6	6	1	8	8	8	1	10	10	10	1	12	12	12	1	16	16	16	1	11	11	11	1
60564	0	13	13	13	1	15	17	17	0.882352941176471	10	10	10	1	9	10	10	0.9	10	10	10	1	6	6	6	1
60914	1	7	8	8	0.875	11	11	11	1	6	6	6	1	8	8	8	1	6	7	7	0.857142857142857	7	9	9	0.777777777777778
61116	1	6	6	6	1	11	11	11	1	6	6	6	1	9	9	9	1	12	12	12	1	11	12	12	0.916666666666667
61133	1	6	6	6	1	7	7	7	1	12	12	12	1	8	9	9	0.888888888888889	7	7	7	1	11	12	12	0.916666666666667
61165	0	9	10	10	0.9	9	9	9	1	8	9	9	0.888888888888889	5	6	6	0.833333333333333	6	7	7	0.857142857142857	7	7	7	1
61178	0	5	5	5	1	8	9	9	0.888888888888889	11	12	12	0.916666666666667	10	11	11	0.909090909090909	9	10	10	0.9	9	9	9	1
61194	0	16	17	17	0.941176470588235	10	10	10	1	3	4	4	0.75	9	10	10	0.9	11	12	12	0.916666666666667	6	6	6	1
61422	1	5	5	5	1	7	7	7	1	8	8	8	1	7	8	8	0.875	10	11	11	0.909090909090909	8	8	8	1
61555	1	10	10	10	1	5	5	5	1	7	7	7	1	8	10	10	0.8	7	9	9	0.777777777777778	11	11	11	1
61729	0	5	5	5	1	11	12	12	0.916666666666667	11	11	11	1	11	11	11	1	13	13	13	1	9	10	10	0.9
62220	1	9	9	9	1	8	8	8	1	8	10	10	0.8	5	6	6	0.833333333333333	8	9	9	0.888888888888889	7	7	7	1
62381	0	12	14	14	0.857142857142857	6	8	8	0.75	9	9	9	1	5	5	5	1	9	9	9	1	5	5	5	1
63455	1	9	9	9	1	14	14	14	1	7	7	7	1	13	15	15	0.866666666666667	12	13	13	0.923076923076923	15	15	15	1
63735	1	8	8	8	1	9	9	9	1	13	13	13	1	9	9	9	1	8	8	8	1	8	8	8	1
64272	0	5	8	8	0.625	11	12	12	0.916666666666667	11	12	12	0.916666666666667	10	11	11	0.909090909090909	11	11	11	1	13	13	13	1
64468	1	7	10	10	0.7	8	9	9	0.888888888888889	6	8	8	0.75	9	10	10	0.9	7	8	8	0.875	5	6	6	0.833333333333333
64482	0	5	7	7	0.714285714285714	8	9	9	0.888888888888889	5	5	5	1	8	10	10	0.8	7	7	7	1	11	12	12	0.916666666666667
64524	1	16	17	17	0.941176470588235	8	8	8	1	9	10	10	0.9	13	13	13	1	7	8	8	0.875	7	7	7	1
64826	0	9	10	10	0.9	9	10	10	0.9	10	10	10	1	7	7	7	1	6	7	7	0.857142857142857	4	5	5	0.8
65037	0	14	15	15	0.933333333333333	6	7	7	0.857142857142857	10	10	10	1	11	11	11	1	11	13	13	0.846153846153846	8	8	8	1
65054	0	11	12	12	0.916666666666667	6	7	7	0.857142857142857	9	9	9	1	9	9	9	1	9	9	9	1	9	9	9	1
65056	0	10	11	11	0.909090909090909	9	10	10	0.9	12	13	13	0.923076923076923	7	7	7	1	10	11	11	0.909090909090909	9	10	10	0.9
65079	0	11	12	12	0.916666666666667	12	12	12	1	4	4	4	1	4	5	5	0.8	11	13	13	0.846153846153846	5	6	6	0.833333333333333
65254	1	9	12	12	0.75	10	10	10	1	12	15	15	0.8	9	9	9	1	16	18	18	0.888888888888889	11	13	13	0.846153846153846
65462	1	3	6	6	0.5	12	14	14	0.857142857142857	11	12	12	0.916666666666667	11	11	11	1	9	9	9	1	10	12	12	0.833333333333333
65799	1	7	7	7	1	10	13	13	0.769230769230769	5	8	8	0.625	8	9	9	0.888888888888889	4	6	6	0.666666666666667	7	8	8	0.875
65807	0	11	11	11	1	11	11	11	1	8	9	9	0.888888888888889	3	4	4	0.75	8	9	9	0.888888888888889	5	6	6	0.833333333333333
65811	0	5	7	7	0.714285714285714	9	10	10	0.9	20	22	22	0.909090909090909	8	8	8	1	6	6	6	1	10	11	11	0.909090909090909
65822	1	8	8	8	1	11	13	13	0.846153846153846	13	18	18	0.722222222222222	12	12	12	1	10	10	10	1	16	17	17	0.941176470588235
65843	0	6	7	7	0.857142857142857	10	12	12	0.833333333333333	11	13	13	0.846153846153846	11	11	11	1	10	10	10	1	9	10	10	0.9
65848	0	6	7	7	0.857142857142857	9	9	9	1	8	8	8	1	3	5	5	0.6	12	12	12	1	9	10	10	0.9
65929	1	11	12	12	0.916666666666667	9	9	9	1	10	10	10	1	8	9	9	0.888888888888889	10	11	11	0.909090909090909	12	12	12	1
66279	1	11	11	11	1	8	8	8	1	8	8	8	1	7	7	7	1	11	11	11	1	9	9	9	1
66293	1	9	9	9	1	5	5	5	1	7	7	7	1	10	12	12	0.833333333333333	9	9	9	1	8	8	8	1
66432	1	11	11	11	1	13	13	13	1	4	4	4	1	9	9	9	1	6	6	6	1	6	6	6	1
66829	0	5	5	5	1	15	15	15	1	12	12	12	1	12	15	15	0.8	11	11	11	1	14	14	14	1
67198	1	13	14	14	0.928571428571429	9	9	9	1	6	7	7	0.857142857142857	9	10	10	0.9	10	10	10	1	6	7	7	0.857142857142857
67201	1	4	5	5	0.8	11	11	11	1	11	11	11	1	11	13	13	0.846153846153846	9	9	9	1	13	13	13	1
67212	0	3	4	4	0.75	8	8	8	1	13	13	13	1	9	9	9	1	11	12	12	0.916666666666667	10	10	10	1
67272	0	10	10	10	1	8	8	8	1	12	12	12	1	11	13	13	0.846153846153846	7	7	7	1	12	12	12	1
67480	0	9	9	9	1	12	15	15	0.8	10	10	10	1	7	7	7	1	8	8	8	1	17	17	17	1
67770	1	3	4	4	0.75	14	14	14	1	4	6	6	0.666666666666667	10	12	12	0.833333333333333	9	10	10	0.9	11	13	13	0.846153846153846
67782	1	14	14	14	1	5	5	5	1	9	11	11	0.818181818181818	7	8	8	0.875	6	7	7	0.857142857142857	9	10	10	0.9
67790	0	9	12	12	0.75	6	6	6	1	10	11	11	0.909090909090909	9	9	9	1	14	14	14	1	5	7	7	0.714285714285714
67935	0	9	10	10	0.9	8	8	8	1	4	5	5	0.8	8	9	9	0.888888888888889	5	6	6	0.833333333333333	7	8	8	0.875
68064	1	7	8	8	0.875	10	10	10	1	8	9	9	0.888888888888889	7	8	8	0.875	4	4	4	1	6	7	7	0.857142857142857
68106	1	5	5	5	1	13	13	13	1	9	12	12	0.75	13	13	13	1	8	8	8	1	10	12	12	0.833333333333333
68120	1	7	10	10	0.7	7	8	8	0.875	10	10	10	1	6	6	6	1	6	6	6	1	5	5	5	1
68141	0	4	5	5	0.8	6	8	8	0.75	9	11	11	0.818181818181818	6	6	6	1	8	8	8	1	16	18	18	0.888888888888889
68168	1	7	7	7	1	7	8	8	0.875	6	8	8	0.75	5	6	6	0.833333333333333	11	13	13	0.846153846153846	8	8	8	1
68180	0	10	12	12	0.833333333333333	15	15	15	1	13	13	13	1	13	14	14	0.928571428571429	13	15	15	0.866666666666667	7	9	9	0.777777777777778
68359	0	8	8	8	1	9	9	9	1	7	8	8	0.875	17	17	17	1	10	12	12	0.833333333333333	12	12	12	1
68365	1	12	12	12	1	10	10	10	1	6	6	6	1	8	10	10	0.8	9	10	10	0.9	7	7	7	1
68369	1	8	8	8	1	10	11	11	0.909090909090909	8	8	8	1	12	12	12	1	6	6	6	1	22	23	23	0.956521739130435
68384	1	11	11	11	1	15	15	15	1	11	11	11	1	12	12	12	1	9	11	11	0.818181818181818	9	9	9	1
68403	1	7	7	7	1	6	6	6	1	14	14	14	1	13	13	13	1	10	12	12	0.833333333333333	10	11	11	0.909090909090909
68414	1	9	9	9	1	10	10	10	1	8	8	8	1	11	11	11	1	14	15	15	0.933333333333333	5	6	6	0.833333333333333
68417	1	4	5	5	0.8	6	7	7	0.857142857142857	9	9	9	1	12	15	15	0.8	12	13	13	0.923076923076923	6	6	6	1
68418	1	5	5	5	1	15	15	15	1	15	15	15	1	9	10	10	0.9	8	8	8	1	10	10	10	1
68419	0	10	10	10	1	12	12	12	1	13	13	13	1	10	11	11	0.909090909090909	10	13	13	0.769230769230769	6	7	7	0.857142857142857
68424	1	11	14	14	0.785714285714286	8	11	11	0.727272727272727	13	16	16	0.8125	9	9	9	1	5	9	9	0.555555555555556	8	9	9	0.888888888888889
68428	1	12	12	12	1	8	8	8	1	9	9	9	1	7	8	8	0.875	10	10	10	1	5	5	5	1
68443	0	10	11	11	0.909090909090909	13	14	14	0.928571428571429	11	11	11	1	13	13	13	1	13	14	14	0.928571428571429	9	10	10	0.9
69255	0	8	8	8	1	13	13	13	1	6	6	6	1	11	11	11	1	14	16	16	0.875	13	13	13	1
69263	0	2	8	8	0.25	8	9	9	0.888888888888889	3	5	5	0.6	10	12	12	0.833333333333333	5	10	10	0.5	7	11	11	0.636363636363636
69264	0	3	6	6	0.5	0	9	9	0	1	5	5	0.2	1	6	6	0.166666666666667	3	16	16	0.1875	2	6	6	0.333333333333333
69513	0	1	10	10	0.1	1	13	13	0.0769230769230769	0	8	8	0	6	13	13	0.461538461538462	3	10	10	0.3	0	11	11	0
69543	0	0	7	7	0	1	7	7	0.142857142857143	0	13	13	0	2	8	8	0.25	0	7	7	0	0	10	10	0
69545	0	3	13	13	0.230769230769231	2	10	10	0.2	0	9	9	0	3	9	9	0.333333333333333	2	10	10	0.2	1	8	8	0.125
69550	0	3	13	13	0.230769230769231	0	11	11	0	5	17	17	0.294117647058824	1	7	7	0.142857142857143	0	6	6	0	1	18	18	0.0555555555555556
69597	0	2	10	10	0.2	0	9	9	0	1	5	5	0.2	0	13	13	0	2	14	14	0.142857142857143	1	8	8	0.125
70072	0	0	7	7	0	1	3	3	0.333333333333333	4	14	14	0.285714285714286	2	6	6	0.333333333333333	2	9	9	0.222222222222222	0	9	9	0
70683	0	2	11	11	0.181818181818182	1	9	9	0.111111111111111	0	8	8	0	1	6	6	0.166666666666667	2	7	7	0.285714285714286	1	9	9	0.111111111111111
70787	0	0	8	8	0	2	9	9	0.222222222222222	4	13	13	0.307692307692308	2	8	8	0.25	1	13	13	0.0769230769230769	2	13	13	0.153846153846154
70833	0	6	9	9	0.666666666666667	8	9	9	0.888888888888889	3	10	10	0.3	4	8	8	0.5	4	9	9	0.444444444444444	6	10	10	0.6
70835	1	8	8	8	1	6	9	9	0.666666666666667	7	7	7	1	6	6	6	1	8	8	8	1	10	11	11	0.909090909090909
70854	1	8	8	8	1	5	9	9	0.555555555555556	9	11	11	0.818181818181818	12	14	14	0.857142857142857	13	14	14	0.928571428571429	7	7	7	1
70876	0	6	8	8	0.75	13	14	14	0.928571428571429	12	12	12	1	12	12	12	1	11	11	11	1	11	12	12	0.916666666666667
70888	1	2	4	4	0.5	7	8	8	0.875	12	12	12	1	9	10	10	0.9	11	13	13	0.846153846153846	6	6	6	1
70895	1	10	13	13	0.769230769230769	8	8	8	1	7	8	8	0.875	7	7	7	1	5	6	6	0.833333333333333	9	9	9	1
70898	1	11	11	11	1	6	8	8	0.75	12	15	15	0.8	11	11	11	1	8	10	10	0.8	8	10	10	0.8
70901	0	10	10	10	1	10	11	11	0.909090909090909	11	12	12	0.916666666666667	7	7	7	1	7	7	7	1	7	8	8	0.875
70940	0	9	10	10	0.9	6	6	6	1	8	8	8	1	10	10	10	1	5	7	7	0.714285714285714	7	8	8	0.875
71224	0	12	13	13	0.923076923076923	4	4	4	1	9	9	9	1	11	14	14	0.785714285714286	7	7	7	1	8	8	8	1
71754	1	9	9	9	1	11	11	11	1	12	12	12	1	7	8	8	0.875	7	8	8	0.875	10	12	12	0.833333333333333
72146	0	6	8	8	0.75	8	8	8	1	7	7	7	1	8	8	8	1	11	12	12	0.916666666666667	8	10	10	0.8
72154	0	7	7	7	1	10	11	11	0.909090909090909	13	16	16	0.8125	13	13	13	1	8	9	9	0.888888888888889	9	10	10	0.9
72397	1	5	5	5	1	8	10	10	0.8	11	12	12	0.916666666666667	7	8	8	0.875	12	14	14	0.857142857142857	8	8	8	1
72488	0	13	13	13	1	11	11	11	1	14	15	15	0.933333333333333	9	9	9	1	6	6	6	1	4	4	4	1
72496	0	10	11	11	0.909090909090909	7	9	9	0.777777777777778	10	12	12	0.833333333333333	6	7	7	0.857142857142857	7	8	8	0.875	8	9	9	0.888888888888889
72525	1	10	11	11	0.909090909090909	11	11	11	1	12	12	12	1	13	13	13	1	5	6	6	0.833333333333333	7	7	7	1
72537	0	7	8	8	0.875	10	10	10	1	11	11	11	1	6	6	6	1	7	8	8	0.875	8	9	9	0.888888888888889
72539	0	8	8	8	1	11	12	12	0.916666666666667	8	9	9	0.888888888888889	10	10	10	1	12	12	12	1	8	9	9	0.888888888888889
73210	0	10	12	12	0.833333333333333	7	8	8	0.875	7	8	8	0.875	10	10	10	1	6	8	8	0.75	17	17	17	1
73795	1	8	8	8	1	8	8	8	1	16	16	16	1	6	8	8	0.75	12	13	13	0.923076923076923	9	11	11	0.818181818181818
73824	0	7	7	7	1	8	9	9	0.888888888888889	12	14	14	0.857142857142857	8	12	12	0.666666666666667	5	5	5	1	7	7	7	1
73859	0	9	9	9	1	14	15	15	0.933333333333333	10	12	12	0.833333333333333	11	13	13	0.846153846153846	8	8	8	1	14	15	15	0.933333333333333
73875	0	10	12	12	0.833333333333333	4	5	5	0.8	11	12	12	0.916666666666667	11	13	13	0.846153846153846	15	16	16	0.9375	6	6	6	1
74680	0	7	9	9	0.777777777777778	9	10	10	0.9	8	8	8	1	2	2	2	1	2	3	3	0.666666666666667	8	9	9	0.888888888888889
75022	1	10	10	10	1	11	11	11	1	12	12	12	1	7	8	8	0.875	7	7	7	1	16	18	18	0.888888888888889
75427	0	13	14	14	0.928571428571429	10	10	10	1	13	13	13	1	12	14	14	0.857142857142857	9	11	11	0.818181818181818	17	17	17	1
75662	1	9	11	11	0.818181818181818	11	12	12	0.916666666666667	9	10	10	0.9	7	8	8	0.875	14	14	14	1	12	12	12	1
75694	1	12	12	12	1	13	14	14	0.928571428571429	7	7	7	1	11	12	12	0.916666666666667	7	8	8	0.875	12	13	13	0.923076923076923
76048	1	7	7	7	1	10	10	10	1	7	8	8	0.875	9	9	9	1	14	15	15	0.933333333333333	6	8	8	0.75
76428	0	13	16	16	0.8125	10	10	10	1	6	6	6	1	14	15	15	0.933333333333333	9	9	9	1	5	6	6	0.833333333333333
76432	1	11	11	11	1	7	10	10	0.7	11	12	12	0.916666666666667	9	10	10	0.9	4	5	5	0.8	13	13	13	1
76477	1	10	13	13	0.769230769230769	14	14	14	1	8	10	10	0.8	12	12	12	1	9	11	11	0.818181818181818	14	15	15	0.933333333333333
76485	0	7	8	8	0.875	8	8	8	1	12	12	12	1	16	16	16	1	16	16	16	1	12	13	13	0.923076923076923
76508	0	9	9	9	1	8	9	9	0.888888888888889	4	4	4	1	7	9	9	0.777777777777778	12	13	13	0.923076923076923	12	12	12	1
76530	1	12	12	12	1	12	12	12	1	8	9	9	0.888888888888889	8	9	9	0.888888888888889	9	9	9	1	14	15	15	0.933333333333333
76540	1	13	14	14	0.928571428571429	5	5	5	1	17	17	17	1	9	11	11	0.818181818181818	10	12	12	0.833333333333333	8	8	8	1
76548	1	10	10	10	1	10	10	10	1	4	4	4	1	13	14	14	0.928571428571429	9	10	10	0.9	11	11	11	1
77044	0	4	6	6	0.666666666666667	13	13	13	1	10	10	10	1	9	9	9	1	8	8	8	1	17	18	18	0.944444444444444
77046	0	10	10	10	1	9	11	11	0.818181818181818	13	13	13	1	5	5	5	1	11	12	12	0.916666666666667	6	9	9	0.666666666666667
77050	0	8	9	9	0.888888888888889	11	11	11	1	8	9	9	0.888888888888889	7	7	7	1	5	5	5	1	8	10	10	0.8
77060	1	4	6	6	0.666666666666667	12	12	12	1	10	10	10	1	11	12	12	0.916666666666667	8	9	9	0.888888888888889	14	14	14	1
77347	1	8	8	8	1	10	10	10	1	13	13	13	1	13	13	13	1	6	6	6	1	7	7	7	1
77349	1	15	15	15	1	4	4	4	1	16	16	16	1	10	11	11	0.909090909090909	9	10	10	0.9	10	10	10	1
77365	0	7	8	8	0.875	7	7	7	1	11	11	11	1	11	13	13	0.846153846153846	6	7	7	0.857142857142857	5	5	5	1
77400	0	10	11	11	0.909090909090909	11	12	12	0.916666666666667	17	18	18	0.944444444444444	6	6	6	1	15	15	15	1	13	13	13	1
77516	0	9	9	9	1	16	16	16	1	5	5	5	1	7	8	8	0.875	13	13	13	1	9	10	10	0.9
77547	1	11	11	11	1	9	9	9	1	11	11	11	1	7	8	8	0.875	6	6	6	1	14	15	15	0.933333333333333
77614	0	6	7	7	0.857142857142857	10	10	10	1	12	12	12	1	10	11	11	0.909090909090909	11	12	12	0.916666666666667	10	10	10	1
77633	1	17	18	18	0.944444444444444	11	12	12	0.916666666666667	14	14	14	1	10	12	12	0.833333333333333	9	9	9	1	8	8	8	1
77999	1	11	11	11	1	12	12	12	1	6	6	6	1	8	8	8	1	8	9	9	0.888888888888889	10	11	11	0.909090909090909
78382	1	7	8	8	0.875	6	7	7	0.857142857142857	8	8	8	1	8	8	8	1	6	8	8	0.75	12	12	12	1
78696	0	6	7	7	0.857142857142857	14	15	15	0.933333333333333	8	8	8	1	7	8	8	0.875	5	6	6	0.833333333333333	11	12	12	0.916666666666667
78839	1	7	8	8	0.875	8	11	11	0.727272727272727	7	10	10	0.7	14	14	14	1	6	6	6	1	11	11	11	1
79299	1	10	11	11	0.909090909090909	15	15	15	1	9	10	10	0.9	5	6	6	0.833333333333333	7	8	8	0.875	13	13	13	1
79896	1	13	14	14	0.928571428571429	11	13	13	0.846153846153846	6	6	6	1	5	6	6	0.833333333333333	6	8	8	0.75	12	13	13	0.923076923076923
80611	1	13	14	14	0.928571428571429	4	4	4	1	7	7	7	1	8	10	10	0.8	17	17	17	1	9	10	10	0.9
80683	0	9	10	10	0.9	4	5	5	0.8	6	6	6	1	8	10	10	0.8	9	9	9	1	16	17	17	0.941176470588235
80813	1	8	8	8	1	11	11	11	1	11	11	11	1	9	12	12	0.75	13	14	14	0.928571428571429	18	18	18	1
80944	1	10	14	14	0.714285714285714	12	12	12	1	12	12	12	1	4	4	4	1	8	8	8	1	7	8	8	0.875
81235	1	14	17	17	0.823529411764706	8	8	8	1	9	11	11	0.818181818181818	9	9	9	1	6	7	7	0.857142857142857	5	6	6	0.833333333333333
81412	1	10	10	10	1	4	5	5	0.8	9	10	10	0.9	4	4	4	1	11	12	12	0.916666666666667	3	3	3	1
81424	1	4	5	5	0.8	10	11	11	0.909090909090909	9	11	11	0.818181818181818	9	11	11	0.818181818181818	8	10	10	0.8	5	6	6	0.833333333333333
81757	0	9	10	10	0.9	13	15	15	0.866666666666667	13	13	13	1	10	10	10	1	8	9	9	0.888888888888889	9	9	9	1
82679	0	6	6	6	1	5	6	6	0.833333333333333	14	15	15	0.933333333333333	9	10	10	0.9	7	8	8	0.875	9	9	9	1
82684	1	12	14	14	0.857142857142857	6	7	7	0.857142857142857	8	10	10	0.8	9	10	10	0.9	6	6	6	1	7	8	8	0.875
82687	1	8	9	9	0.888888888888889	7	8	8	0.875	9	9	9	1	9	10	10	0.9	11	15	15	0.733333333333333	5	5	5	1
82705	1	8	8	8	1	9	9	9	1	14	14	14	1	5	7	7	0.714285714285714	9	9	9	1	12	12	12	1
82714	0	7	8	8	0.875	4	5	5	0.8	10	11	11	0.909090909090909	8	8	8	1	6	6	6	1	10	10	10	1
82911	0	10	10	10	1	6	6	6	1	8	11	11	0.727272727272727	7	8	8	0.875	10	10	10	1	10	10	10	1
82912	1	6	8	8	0.75	4	8	8	0.5	5	6	6	0.833333333333333	6	6	6	1	12	14	14	0.857142857142857	12	12	12	1
83270	1	8	9	9	0.888888888888889	4	4	4	1	15	18	18	0.833333333333333	8	10	10	0.8	8	9	9	0.888888888888889	8	9	9	0.888888888888889
83355	0	9	9	9	1	10	11	11	0.909090909090909	11	11	11	1	12	12	12	1	9	11	11	0.818181818181818	7	9	9	0.777777777777778
83370	0	14	14	14	1	5	6	6	0.833333333333333	7	7	7	1	5	6	6	0.833333333333333	4	4	4	1	7	7	7	1
83371	0	16	16	16	1	11	11	11	1	10	11	11	0.909090909090909	9	11	11	0.818181818181818	14	14	14	1	12	12	12	1
